cust_num,category,balance,age,acct_num,opendt
1710,low  equity,76.1388888888889,32,4085,14241
1712,high equity,3965.96666666667,43,4086,14269
1713,low  equity,11279.8055555556,39,4087,14266
1713,high equity,2894.57777777778,39,4088,14732
1714,mon mkt,10234.3611111111,53,4089,14266
1714,low  equity,4374.41111111111,53,4090,14266
1714,low  equity,2057.73333333333,53,4091,15733
1714,low  equity,10056.5111111111,53,4092,15733
1714,high equity,11575.4777777778,53,4093,14273
1714,high equity,9806.01111111111,53,4094,14273
1714,intl equity,2201.16111111111,53,4095,14530
1714,low  equity,9921.47777777778,53,4096,14305
1714,low  equity,15548.5277777778,53,4097,14321
1714,intl equity,16953.4611111111,53,4098,14594
1714,low  equity,1237.78333333333,53,4099,15060
1714,Brokerage,11348.9944444444,53,4100,16093
1714,low  equity,6796.15555555556,53,4101,16457
1715,high equity,1108.65555555556,41,4102,14270
1715,low  equity,3363.96666666667,41,4103,14270
1715,low  equity,6645.5,41,4104,14633
1715,high equity,13754.1222222222,41,4105,16450
1715,intl equity,858.227777777778,41,4106,16450
1716,bonds,40300.5277777778,86,4107,15893
1717,intl equity,260.45,61,4108,14291
1717,low  equity,324.433333333333,61,4109,15141
1718,mon mkt,1359.02222222222,48,4110,14300
1718,high equity,6.37777777777778,48,4111,14304
1719,low  equity,8213.58333333333,80,4112,12395
1719,low  equity,111718.883333333,80,4113,12395
1719,intl equity,3266.88888888889,80,4114,16853
1719,intl equity,5028.08888888889,80,4115,16853
1720,low  equity,7467.24444444444,61,4116,14335
1721,low  equity,335.916666666667,41,4117,15816
1721,intl equity,102.366666666667,41,4118,15816
1721,low  equity,969.038888888889,41,4119,15816
1721,intl equity,4119.27777777778,41,4120,15816
1723,high equity,3588.97777777778,55,4121,14332
1724,low  equity,4390.96666666667,47,4122,14311
1725,low  equity,3116.72222222222,48,4123,14301
1725,Retire Date,23182.75,48,4124,15733
1726,low  equity,5467.43888888889,56,4125,14341
1727,low  equity,706.583333333333,63,4126,14441
1727,low  equity,923.605555555556,63,4127,15442
1727,high equity,1316.83888888889,63,4128,15442
1727,low  equity,833.255555555555,63,4129,16127
1728,Retire Date,5711.43333333333,70,4130,17450
1728,Retire Date,5544.41111111111,70,4131,17450
1729,low  equity,12327.3888888889,36,4132,15314
1731,high equity,4925.63888888889,43,4133,15797
1731,high equity,5134.92777777778,43,4134,15797
1731,high equity,8378.68333333333,43,4135,15022
1731,high equity,8172.77222222222,43,4136,15022
1731,low  equity,17663.6833333333,43,4137,14294
1731,low  equity,7699.98888888889,43,4138,16175
1731,low  equity,3475.86666666667,43,4139,16175
1731,low  equity,2877.53888888889,43,4140,17940
1731,low  equity,2877.53888888889,43,4141,17940
1731,low  equity,2877.53888888889,43,4142,17940
1732,low  equity,93867.3222222222,97,4143,14311
1733,Retire Date,5578.16111111111,45,4144,17353
1733,Retire Date,2197.31666666667,45,4145,17618
1734,intl equity,172.044444444444,41,4146,14651
1734,intl equity,172.044444444444,41,4147,14651
1735,intl equity,895.588888888889,49,4148,14342
1735,bonds,3649.76111111111,49,4149,14342
1735,low  equity,2110.42222222222,49,4150,14342
1736,low  equity,1689.00555555556,58,4151,14371
1736,low  equity,2272.56111111111,58,4152,14371
1739,low  equity,13134.8333333333,42,4153,16149
1739,intl equity,3748.44444444444,42,4154,16121
1739,mon mkt,599.544444444444,42,4155,17406
1739,low  equity,6975.66666666667,42,4156,17430
1740,mon mkt,123.655555555556,57,4157,14315
1740,low  equity,17.2166666666667,57,4158,14315
1741,low  equity,8723.82222222222,51,4159,15546
1741,low  equity,7607.88888888889,51,4160,15546
1741,high equity,8062.71666666667,51,4161,15546
1741,low  equity,2603.81666666667,51,4162,15546
1742,intl equity,1177.57222222222,52,4163,14413
1743,mon mkt,6352.18888888889,53,4164,14325
1743,high equity,10350.2333333333,53,4165,14299
1743,intl equity,7614.44444444444,53,4166,14936
1743,high equity,20237.9944444444,53,4167,15266
1743,low  equity,5476.98888888889,53,4168,14367
1743,high equity,10510.75,53,4169,14528
1743,low  equity,17620.2111111111,53,4170,13719
1743,intl equity,7549.75,53,4171,14117
1743,low  equity,4372.78888888889,53,4172,15475
1743,high equity,10995.15,53,4173,15193
1743,high equity,7932.6,53,4174,15496
1743,intl equity,4310.27222222222,53,4175,15496
1743,low  equity,9083.03888888889,53,4176,16516
1744,low  equity,2039.02222222222,54,4177,14374
1745,intl equity,570.288888888889,42,4178,14348
1745,intl equity,1704.31666666667,42,4179,14609
1746,intl equity,618.805555555556,42,4180,14329
1746,high equity,953.516666666667,42,4181,14329
1747,low  equity,10287.9388888889,37,4182,14346
1748,intl equity,2824.01111111111,52,4183,14335
1748,high equity,6311.10555555556,52,4184,14335
1749,high equity,13345.8777777778,61,4185,14398
1750,low  equity,2331.05555555556,62,4186,14341
1751,high equity,22258.6444444444,46,4187,14026
1751,mon mkt,68.8833333333333,46,4188,16455
1752,intl equity,402.35,54,4189,14605
1752,bonds,2863.68333333333,54,4190,15333
1753,intl equity,28419.3222222222,61,4191,13933
1753,low  equity,1250.50555555556,61,4192,14353
1753,intl equity,7150.68333333333,61,4193,14574
1754,low  equity,18050.4222222222,62,4194,14348
1755,mon mkt,305.25,79,4195,14997
1756,low  equity,5263.74444444444,68,4196,16770
1757,low  equity,3482.31111111111,53,4197,15490
1757,low  equity,3644.88888888889,53,4198,15490
1757,Brokerage,4214.11111111111,53,4199,15490
1758,intl equity,369.344444444444,43,4200,14711
1759,low  equity,4624.77222222222,43,4201,14409
1759,bonds,5045.7,43,4202,14409
1759,mon mkt,3907.12777777778,43,4203,14409
1759,low  equity,4438.26666666667,43,4204,14409
1761,intl equity,3530.68333333333,46,4205,14396
1761,Retire Date,11427.95,46,4206,16853
1762,Retire Date,59242.4611111111,43,4207,18051
1763,low  equity,249.2,57,4208,14375
1763,low  equity,422.505555555556,57,4209,14375
1764,low  equity,108.488888888889,39,4210,14406
1765,mon mkt,1043.73333333333,70,4211,14469
1766,low  equity,2972.76666666667,39,4212,15809
1766,Retire Date,9373.18888888889,39,4213,16454
1767,bonds,17342.1388888889,88,4214,16427
1769,low  equity,8275.98333333333,39,4215,15081
1770,high equity,1834.22222222222,42,4216,15845
1773,low  equity,9884.43333333333,38,4217,14426
1773,low  equity,11372.3833333333,38,4218,14426
1773,low  equity,11918.2277777778,38,4219,14426
1774,low  equity,7148.13888888889,42,4220,14550
1774,bonds,6066.86666666667,42,4221,15704
1775,intl equity,1400.30555555556,46,4222,14647
1775,low  equity,644.733333333333,46,4223,14647
1775,low  equity,11.9166666666667,46,4224,15466
1775,high equity,11.8111111111111,46,4225,15466
1776,mon mkt,280.305555555556,42,4226,17582
1777,low  equity,2991.68333333333,47,4227,16076
1778,low  equity,29704.0611111111,71,4228,14885
1780,low  equity,4784.31666666667,93,4229,14455
1781,low  equity,5561.48888888889,66,4230,15445
1781,low  equity,3187.65555555556,66,4231,16576
1781,bonds,10745.6777777778,66,4232,17954
1781,mon mkt,16732.6166666667,66,4233,17958
1782,intl equity,2972.23888888889,37,4234,14468
1782,intl equity,5663.55,37,4235,16659
1782,low  equity,5034.71111111111,37,4236,16881
1782,low  equity,3684.78888888889,37,4237,17336
1782,intl equity,1889.65,37,4238,18114
1783,low  equity,3087.51666666667,46,4239,14518
1784,low  equity,2316.6,39,4240,14537
1784,low  equity,2096.22222222222,39,4241,14537
1784,low  equity,362.7,39,4242,14529
1785,low  equity,9725.64444444444,56,4243,14808
1785,bonds,2043.11666666667,56,4244,16929
1786,high equity,4532.15555555556,45,4245,14619
1789,high equity,10437.8555555556,53,4246,14595
1789,low  equity,9184.71111111111,53,4247,16040
1789,intl equity,7475.62777777778,53,4248,16103
1789,bonds,6100.42222222222,53,4249,16103
1789,Brokerage,5937.68333333333,53,4250,16103
1789,intl equity,8108.51111111111,53,4251,16103
1789,bonds,5379.17222222222,53,4252,16173
1789,intl equity,5004.58333333333,53,4253,16649
1790,Retire Date,1239.84444444444,68,4254,16524
1791,low  equity,5557.98888888889,47,4255,14579
1791,high equity,1560.07222222222,47,4256,15019
1792,low  equity,4776.01111111111,46,4257,14619
1792,low  equity,2167.08333333333,46,4258,14619
1792,low  equity,3875.63888888889,46,4259,14619
1792,bonds,2903.55,46,4260,15629
1792,low  equity,7137.20555555556,46,4261,16995
1792,intl equity,448.522222222222,46,4262,17563
1792,high equity,536.283333333333,46,4263,17563
1793,mon mkt,3480.79444444444,46,4264,15529
1794,intl equity,3157.57222222222,66,4265,14882
1795,low  equity,19458.1888888889,70,4266,17681
1795,low  equity,18951.4055555556,70,4267,17681
1795,low  equity,12857.1944444444,70,4268,17681
1795,bonds,24311.8833333333,70,4269,17681
1795,bonds,42165.4722222222,70,4270,17681
1795,bonds,11805.6888888889,70,4271,17681
1795,low  equity,5281.59444444444,70,4272,17681
1795,bonds,4773.42777777778,70,4273,17681
1795,high equity,4123.01666666667,70,4274,17681
1795,high equity,3730.28888888889,70,4275,17681
1795,mon mkt,17.9111111111111,70,4276,17675
1796,low  equity,8739.21111111111,33,4277,16551
1796,high equity,5838.84444444444,33,4278,17317
1796,intl equity,9715.16666666667,33,4279,17447
1796,intl equity,3165.95555555556,33,4280,17447
1796,intl equity,2711.48333333333,33,4281,17447
1797,high equity,4792.71666666667,59,4282,14563
1797,low  equity,6541.48888888889,59,4283,14563
1798,low  equity,3295.53333333333,44,4284,13705
1800,low  equity,99284.45,64,4285,14546
1801,intl equity,1045.80555555556,48,4286,17413
1802,low  equity,27545.4555555556,61,4287,14552
1804,low  equity,1671.34444444444,45,4288,13989
1805,high equity,9509.42777777778,44,4289,15474
1807,mon mkt,18801.6277777778,63,4290,15669
1808,high equity,1913.36111111111,48,4291,14662
1808,intl equity,414.233333333333,48,4292,14619
1808,high equity,734.161111111111,48,4293,15445
1808,low  equity,881.394444444444,48,4294,15445
1809,low  equity,11.8611111111111,55,4295,16034
1810,bonds,6526.15555555556,64,4296,17602
1810,high equity,7063.74444444444,64,4297,18063
1811,low  equity,1911.54444444444,69,4298,16552
1812,intl equity,2283.43333333333,48,4299,14621
1812,mon mkt,28328.95,48,4300,14713
1812,low  equity,3495.02777777778,48,4301,17223
1813,intl equity,1894.92222222222,51,4302,14657
1813,high equity,5163.13888888889,51,4303,15033
1813,intl equity,4498.22777777778,51,4304,15722
1813,intl equity,4306.30555555556,51,4305,17252
1814,mon mkt,83481.5722222222,51,4306,14606
1815,intl equity,2271.78333333333,54,4307,14608
1815,intl equity,1530.54444444444,54,4308,14664
1815,intl equity,259.727777777778,54,4309,14690
1816,low  equity,10369.9277777778,58,4310,16406
1817,low  equity,1175.92777777778,41,4311,14612
1817,mon mkt,990.705555555556,41,4312,14612
1817,high equity,3083.95,41,4313,14612
1818,intl equity,6885.23333333333,57,4314,14651
1818,low  equity,14817.8277777778,57,4315,15544
1818,low  equity,3094.37777777778,57,4316,17225
1819,intl equity,607.194444444444,56,4317,14616
1819,intl equity,607.194444444444,56,4318,14616
1820,low  equity,211.666666666667,40,4319,16943
1820,Retire Date,25413.6388888889,40,4320,17587
1820,low  equity,2226.70555555556,40,4321,17636
1820,low  equity,43515.9944444444,40,4322,17636
1821,intl equity,5752.22222222222,51,4323,14621
1821,low  equity,5624.00555555556,51,4324,16090
1821,intl equity,4988.1,51,4325,16090
1821,intl equity,2058.52222222222,51,4326,16495
1821,bonds,2404.53333333333,51,4327,16495
1822,intl equity,2077.27777777778,51,4328,14703
1822,intl equity,2996.33888888889,51,4329,14853
1823,low  equity,174.055555555556,64,4330,14405
1823,bonds,150.672222222222,64,4331,14679
1823,low  equity,86.0444444444444,64,4332,14679
1824,low  equity,7146.13333333333,56,4333,15495
1824,low  equity,7528.07777777778,56,4334,15495
1824,low  equity,1747.92777777778,56,4335,16306
1824,low  equity,9088.95555555556,56,4336,18238
1824,high equity,9254.27777777778,56,4337,18238
1824,bonds,30814.7111111111,56,4338,18238
1824,high equity,8945.71666666667,56,4339,18238
1824,bonds,10662.0222222222,56,4340,18247
1825,high equity,8131.16111111111,44,4341,15393
1826,low  equity,3777.43333333333,51,4342,14630
1826,high equity,5381.03333333333,51,4343,14913
1826,high equity,4165.17777777778,51,4344,15400
1826,low  equity,6344.58888888889,51,4345,16082
1826,intl equity,14964.9166666667,51,4346,14794
1826,low  equity,6515.9,51,4347,15488
1826,intl equity,31.3111111111111,51,4348,14865
1826,low  equity,8139.04444444444,51,4349,15299
1826,low  equity,1286.98888888889,51,4350,16440
1826,low  equity,2084.03333333333,51,4351,16447
1826,low  equity,438.966666666667,51,4352,16554
1826,mon mkt,1308.47777777778,51,4353,16219
1826,intl equity,4544.18888888889,51,4354,16824
1826,mon mkt,568.022222222222,51,4355,17062
1826,low  equity,5335.52777777778,51,4356,17083
1826,intl equity,256.266666666667,51,4357,17475
1826,intl equity,1187.31666666667,51,4358,17602
1826,high equity,1454.32777777778,51,4359,17713
1826,bonds,1390.98333333333,51,4360,18252
1827,mon mkt,1987.54444444444,90,4361,15987
1827,low  equity,15394.8055555556,90,4362,15347
1827,Brokerage,4265.91666666667,90,4363,17309
1827,bonds,3048.08888888889,90,4364,17318
1828,high equity,2586.91111111111,37,4365,15531
1828,low  equity,1605.31666666667,37,4366,17450
1828,intl equity,760.238888888889,37,4367,17472
1828,Retire Date,2458.09444444444,37,4368,17524
1829,high equity,11421.8666666667,55,4369,15092
1829,intl equity,4496.91111111111,55,4370,14655
1830,low  equity,8930.32222222222,44,4371,15370
1830,low  equity,5225.73333333333,44,4372,14041
1830,high equity,3041.12222222222,44,4373,14066
1831,low  equity,47.7833333333333,49,4374,15270
1831,low  equity,52.7944444444444,49,4375,14684
1831,intl equity,85.5555555555556,49,4376,14665
1831,low  equity,53.7111111111111,49,4377,17261
1831,low  equity,66.8388888888889,49,4378,17261
1832,low  equity,9507.83888888889,74,4379,14675
1832,mon mkt,11750.5222222222,74,4380,16866
1832,low  equity,9536.82777777778,74,4381,16889
1833,low  equity,248.85,59,4382,15684
1833,low  equity,470.527777777778,59,4383,15056
1834,low  equity,5429.26666666667,51,4384,16699
1835,low  equity,4674.70555555556,39,4385,16652
1836,intl equity,696.005555555555,41,4386,14651
1838,mon mkt,19319.5777777778,64,4387,14878
1839,intl equity,736.35,40,4388,14685
1839,intl equity,618.216666666667,40,4389,14685
1840,Retire Date,38166.05,78,4390,16546
1841,low  equity,7967.81111111111,56,4391,14664
1842,intl equity,6028.76666666667,68,4392,16141
1842,intl equity,3108.9,68,4393,16141
1842,low  equity,3547.02222222222,68,4394,16141
1842,low  equity,3379.00555555556,68,4395,16715
1842,Retire Date,5655.1,68,4396,17952
1843,low  equity,1247,42,4397,14703
1844,intl equity,8307.36111111111,45,4398,15586
1844,Retire Date,5004.73333333333,45,4399,16280
1845,intl equity,954.405555555556,55,4400,14686
1846,intl equity,77.4666666666667,49,4401,14675
1846,intl equity,17.3833333333333,49,4402,14675
1846,high equity,109.172222222222,49,4403,14675
1847,low  equity,19260.2777777778,61,4404,16316
1848,low  equity,3589.51111111111,65,4405,16677
1848,intl equity,4305.61111111111,65,4406,16677
1848,low  equity,5056.93888888889,65,4407,16677
1849,low  equity,7286.79444444444,46,4408,14916
1849,high equity,8955.63888888889,46,4409,14916
1849,low  equity,10744.3666666667,46,4410,16369
1849,low  equity,9093.42777777778,46,4411,16369
1849,low  equity,11082.1611111111,46,4412,16369
1850,high equity,4440.15555555556,55,4413,15050
1850,low  equity,2012.58888888889,55,4414,15050
1850,Retire Date,13628.5555555556,55,4415,16541
1851,high equity,2024.67777777778,62,4416,18137
1852,Retire Date,18.8777777777778,60,4417,16439
1852,Retire Date,71.1944444444444,60,4418,16708
1852,Retire Date,3227.61111111111,60,4419,17119
1853,intl equity,149.433333333333,44,4420,14691
1854,intl equity,993.322222222222,58,4421,14698
1856,intl equity,2098.19444444444,66,4422,15015
1856,low  equity,6329.52777777778,66,4423,15082
1856,mon mkt,15004.8333333333,66,4424,16154
1856,bonds,6955.91111111111,66,4425,16267
1856,intl equity,9467.78333333333,66,4426,16267
1856,mon mkt,3305.73888888889,66,4427,17143
1856,Brokerage,6821.46666666667,66,4428,17195
1856,bonds,5020.77777777778,66,4429,17780
1856,Retire Date,5714.33333333333,66,4430,17780
1856,Retire Date,5635.65,66,4431,17780
1856,bonds,5073.39444444445,66,4432,17780
1856,bonds,3105.23333333333,66,4433,17780
1856,low  equity,7047.09444444444,66,4434,18038
1856,intl equity,3704.80555555556,66,4435,18038
1856,high equity,3115.91666666667,66,4436,18122
1856,Brokerage,2915.02222222222,66,4437,18122
1856,bonds,3090.34444444444,66,4438,18122
1856,low  equity,1259.77222222222,66,4439,18126
1857,mon mkt,1324.48888888889,49,4440,17724
1857,bonds,210.716666666667,49,4441,18003
1858,low  equity,6667.44444444444,50,4442,14994
1859,intl equity,710.161111111111,46,4443,14720
1860,low  equity,15665.8055555556,62,4444,16518
1861,low  equity,691.438888888889,33,4445,15862
1861,intl equity,777.616666666667,33,4446,15862
1861,intl equity,1464.16111111111,33,4447,15862
1861,high equity,980.95,33,4448,15862
1862,intl equity,431.672222222222,62,4449,14719
1863,low  equity,16346.1222222222,30,4450,14717
1864,mon mkt,397.355555555556,61,4451,15398
1866,low  equity,1480.12777777778,46,4452,14727
1867,low  equity,5527.85555555555,47,4453,14977
1867,low  equity,2740.9,47,4454,14977
1867,high equity,3119.31666666667,47,4455,14977
1868,high equity,1882.97777777778,54,4456,15461
1869,low  equity,2687.94444444444,54,4457,17087
1869,low  equity,6871.45,54,4458,17087
1869,low  equity,3394.62777777778,54,4459,17087
1870,intl equity,192.566666666667,37,4460,14760
